code,description,type,package_line_level,gross_charge,discounted_cash_price,de_identified_min_contracted_rate,de_identified_max_contracted_rate,derived_contracted_rate,1199_commercial_other,aetna_medicare_advantage_hmo,aetna_commercial_hmo_pos,aetna_commercial_ppo_open_access,aetna_commercial_other,empire_health_commercial_other,empire_health_commercial_ppo_open_access,bluecross_blueshield_commercial_other,beacon_health_commercial_other,carelon_health_commercial_other,cigna_commercial_ppo_open_access,cigna_commercial_other,cigna_commercial_hmo_pos,eh_facet_commercial_other,emblemhealth_commercial_ppo_open_access,emblemhealth_commercial_other,emblemhealth_commercial_hmo_pos,emblemhealth_medicaid_hmo,emblemhealth_medicare_advantage_hmo,empire_health_commercial_hmo_pos,empire_health_medicare_advantage_hmo,empire_health_medicaid_hmo,evernorth_commercial_other,fidelis_commercial_other,fidelis_medicare_advantage_hmo,fidelis_medicaid_hmo,ghi_commercial_other,healthfirst_commercial_other,healthfirst_medicare_advantage_hmo,healthfirst_medicaid_hmo,healthplus_hp_medicaid_hmo,healthplus_hp_commercial_other,healthplus_hp_medicare_advantage_hmo,humana_commercial_other,humana_commercial_hmo_pos,humana_commercial_ppo_open_access,meritain_health_commercial_other,molina_commercial_other,optum_commercial_other,oxford_commercial_other,oxford_commercial_hmo_pos,tricare_commercial_other,united_healthcare_commercial_other,united_healthcare_medicare_advantage_hmo,united_healthcare_commercial_hmo_pos,united_healthcare_medicaid_hmo,united_healthcare_commercial_ppo_open_access,veteran_family_commercial_other
24343,REPAIR OF LIGAMENT OF THUMB SIDE OF ELBOW,Outpatient,Package,7499.63,7499.63,4681.38,4681.38,4681.38,,,,,,4681.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24344,REPAIR OF LIGAMENT OF THUMB SIDE OF ELBOW WITH TENDON GRAFT,Outpatient,Line,13588.0,13588.0,4822.0,4822.0,4822.0,4822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24344,REPAIR OF LIGAMENT OF THUMB SIDE OF ELBOW WITH TENDON GRAFT,Outpatient,Package,13758.0,13758.0,4822.0,4822.0,4822.0,4822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24359,INCISION AND REPAIR OF ELBOW TENDON WITH REMOVAL OF TISSUE OR BONE,Outpatient,Line,5809.03,5809.03,2246.96,7564.0,5614.52,,,4592.0,,,7564.0,7564.0,,,,,,,,,,,,,6590.0,,,,,,,,,,,,,,,,,,,,,,,5130.18,,,2246.96,,
24359,INCISION AND REPAIR OF ELBOW TENDON WITH REMOVAL OF TISSUE OR BONE,Outpatient,Package,5809.03,5809.03,2246.96,7564.0,5614.52,,,4592.0,,,7564.0,7564.0,,,,,,,,,,,,,6590.0,,,,,,,,,,,,,,,,,,,,,,,5130.18,,,2246.96,,
24498,STABILIZATION OF UPPER ARM BONE WITH DEVICE,Outpatient,Line,19729.0,19729.0,5127.0,5127.0,5127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5127.0,,,,,
24498,STABILIZATION OF UPPER ARM BONE WITH DEVICE,Outpatient,Package,25726.96,25726.96,5127.0,5127.0,5127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5127.0,,,,,
24515,TREATMENT OF BROKEN MIDDLE PART OF UPPER ARM BONE WITH PLACEMENT OF STABILIZING DEVICE (PLATE/SCREWS),Outpatient,Line,24084.33,24084.33,10588.0,10588.0,10588.0,,,,,,10588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24515,TREATMENT OF BROKEN MIDDLE PART OF UPPER ARM BONE WITH PLACEMENT OF STABILIZING DEVICE (PLATE/SCREWS),Outpatient,Package,26298.28,26298.28,10588.0,10588.0,10588.0,,,,,,10588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24538,PLACEMENT OF STABILIZING DEVICE TO UPPER ARM BROKEN AT ELBOW,Outpatient,Line,6239.2,6239.2,2129.04,10285.0,5312.15,4822.0,,4649.5,,,10285.0,10034.5,9052.12,,,2129.04,,,,,3190.31,,,,,,,,4305.13,,3311.64,,,,,,,,,,,,,,,,,3342.75,,,3311.64,,
24538,PLACEMENT OF STABILIZING DEVICE TO UPPER ARM BROKEN AT ELBOW,Outpatient,Package,6239.2,6239.2,2129.04,10285.0,5312.15,4822.0,,4649.5,,,10285.0,10034.5,9052.12,,,2129.04,,,,,3190.31,,,,,,,,4305.13,,3311.64,,,,,,,,,,,,,,,,,3342.75,,,3311.64,,
24545,TREATMENT OF UPPER ARM BONE BROKEN AT ELBOW,Outpatient,Line,16049.5,16049.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24545,TREATMENT OF UPPER ARM BONE BROKEN AT ELBOW,Outpatient,Package,17415.75,17415.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24546,TREATMENT OF BROKEN UPPER ARM BONE AT ELBOW WITH EXTENSION,Outpatient,Line,21631.87,21631.87,3223.74,18574.23,10795.32,,,,,,,10588.0,,,,,,,,,,,,,,18574.23,,,,,,,,,,,,,,,,,,,,,,,,,3223.74,,
24546,TREATMENT OF BROKEN UPPER ARM BONE AT ELBOW WITH EXTENSION,Outpatient,Package,22051.15,22051.15,3223.74,18574.23,10795.32,,,,,,,10588.0,,,,,,,,,,,,,,18574.23,,,,,,,,,,,,,,,,,,,,,,,,,3223.74,,
24565,CLOSED TREATMENT OF BROKEN OUTER PART OF UPPER ARM BONE AT ELBOW WITH MANIPULATION,Outpatient,Line,808.0,808.0,150.0,150.0,150.0,,,,,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24565,CLOSED TREATMENT OF BROKEN OUTER PART OF UPPER ARM BONE AT ELBOW WITH MANIPULATION,Outpatient,Package,29524.32,29524.32,150.0,150.0,150.0,,,,,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24575,TREATMENT OF BROKEN OUTER PART OF UPPER ARM BONE AT ELBOW,Outpatient,Line,10007.67,10007.67,2651.64,10438.0,5424.57,,,,,,,10438.0,,,,2651.64,,,,,,6017.59,,,,,,,,,,,,,,,,,,,,,,,4704.0,,,,,,3311.64,,
24575,TREATMENT OF BROKEN OUTER PART OF UPPER ARM BONE AT ELBOW,Outpatient,Package,11664.14,11664.14,2651.64,10438.0,5424.57,,,,,,,10438.0,,,,2651.64,,,,,,6017.59,,,,,,,,,,,,,,,,,,,,,,,4704.0,,,,,,3311.64,,
24579,TREATMENT OF BROKEN ELBOW,Outpatient,Line,12648.0,12648.0,2818.48,10072.0,6445.24,,,,,,,10072.0,,,,2818.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24579,TREATMENT OF BROKEN ELBOW,Outpatient,Package,12670.4,12670.4,2818.48,10072.0,6445.24,,,,,,,10072.0,,,,2818.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24582,PLACEMENT OF STABILIZING DEVICE FOR BROKEN ELBOW WITH MANIPULATION,Outpatient,Line,7140.0,7140.0,3311.64,3311.64,3311.64,,,,,,,,,,,,,,,,,,,,,,,,,,3311.64,,,,,,,,,,,,,,,,,,,,,,
24582,PLACEMENT OF STABILIZING DEVICE FOR BROKEN ELBOW WITH MANIPULATION,Outpatient,Package,13133.0,13133.0,3311.64,3311.64,3311.64,,,,,,,,,,,,,,,,,,,,,,,,,,3311.64,,,,,,,,,,,,,,,,,,,,,,
24586,TREATMENT OF BROKEN OR DISLOCATED UPPER OR FOREARM BONES AT ELBOW,Outpatient,Line,15572.0,15572.0,10072.0,10072.0,10072.0,,,,,,10072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24586,TREATMENT OF BROKEN OR DISLOCATED UPPER OR FOREARM BONES AT ELBOW,Outpatient,Package,17322.93,17322.93,10072.0,10072.0,10072.0,,,,,,10072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24600,REPAIR OF DISLOCATED ELBOW,Outpatient,Line,949.0,949.0,577.45,577.45,577.45,,,,,,,,,,,,,,,,,,,,,,,,,,577.45,,,,,,,,,,,,,,,,,,,,577.45,,
24600,REPAIR OF DISLOCATED ELBOW,Outpatient,Package,2181.79,2181.79,577.45,577.45,577.45,,,,,,,,,,,,,,,,,,,,,,,,,,577.45,,,,,,,,,,,,,,,,,,,,577.45,,
24605,REPAIR OF DISLOCATED ELBOW UNDER ANESTHESIA,Outpatient,Line,5558.0,5558.0,1920.72,1920.72,1920.72,,,,,,,,,,,,,,,,,1920.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24605,REPAIR OF DISLOCATED ELBOW UNDER ANESTHESIA,Outpatient,Package,13904.54,13904.54,1920.72,1920.72,1920.72,,,,,,,,,,,,,,,,,1920.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24620,CLOSED TREATMENT OF BROKEN AND DISLOCATED FOREARM BONES AT ELBOW WITH MANIPULATION,Outpatient,Line,7093.0,7093.0,300.0,300.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,
24620,CLOSED TREATMENT OF BROKEN AND DISLOCATED FOREARM BONES AT ELBOW WITH MANIPULATION,Outpatient,Package,12895.0,12895.0,300.0,300.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,
24635,TREATMENT OF BROKEN AND DISLOCATED FOREARM BONES AT ELBOW,Outpatient,Line,12235.0,12235.0,4704.0,10285.0,7494.5,,,,,,10285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4704.0,,,,,,,,
24635,TREATMENT OF BROKEN AND DISLOCATED FOREARM BONES AT ELBOW,Outpatient,Package,12553.0,12553.0,4704.0,10285.0,7494.5,,,,,,10285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4704.0,,,,,,,,
24640,"CLOSED TREATMENT OF DISLOCATED FOREARM BONE ON THUMB SIDE AT ELBOW WITH MANIPULATION, CHILD",Outpatient,Line,1080.15,1080.15,75.0,2375.0,864.49,,,2050.0,1608.5,,,150.0,,,,531.41,,,,,556.3,,,,75.0,,,,,,577.45,,,,,,,,,,,,577.45,,2375.0,,236.77,1064.0,,,572.04,,
24640,"CLOSED TREATMENT OF DISLOCATED FOREARM BONE ON THUMB SIDE AT ELBOW WITH MANIPULATION, CHILD",Outpatient,Package,3361.4,3361.4,75.0,2375.0,864.49,,,2050.0,1608.5,,,150.0,,,,531.41,,,,,556.3,,,,75.0,,,,,,577.45,,,,,,,,,,,,577.45,,2375.0,,236.77,1064.0,,,572.04,,
24650,CLOSED TREATMENT OF BROKEN FOREARM BONE ON THUMB SIDE AT ELBOW,Outpatient,Line,988.0,988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24650,CLOSED TREATMENT OF BROKEN FOREARM BONE ON THUMB SIDE AT ELBOW,Outpatient,Package,1460.0,1460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24655,CLOSED TREATMENT OF BROKEN FOREARM BONE ON THUMB SIDE AT ELBOW WITH MANIPULATION,Outpatient,Line,3099.33,3099.33,100.0,300.0,183.33,,,,,,,150.0,,,,,,,,,,,,,100.0,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,
24655,CLOSED TREATMENT OF BROKEN FOREARM BONE ON THUMB SIDE AT ELBOW WITH MANIPULATION,Outpatient,Package,3099.33,3099.33,100.0,300.0,183.33,,,,,,,150.0,,,,,,,,,,,,,100.0,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,
24665,TREATMENT OF BROKEN FOREARM BONE ON THUMB SIDE AT ELBOW,Outpatient,Line,10991.43,10991.43,4305.13,4892.0,4673.04,,,4822.0,,,4892.0,,,,,,,,,,,,,,,,,,4305.13,,,,,,,,,,,,,,,,,,,,,,,,
24665,TREATMENT OF BROKEN FOREARM BONE ON THUMB SIDE AT ELBOW,Outpatient,Package,11252.84,11252.84,4305.13,4892.0,4673.04,,,4822.0,,,4892.0,,,,,,,,,,,,,,,,,,4305.13,,,,,,,,,,,,,,,,,,,,,,,,
24666,TREATMENT OF BROKEN FOREARM BONE ON THUMB SIDE AT ELBOW WITH PROSTHESIS,Outpatient,Line,11954.0,11954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24666,TREATMENT OF BROKEN FOREARM BONE ON THUMB SIDE AT ELBOW WITH PROSTHESIS,Outpatient,Package,17077.0,17077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24675,CLOSED TREATMENT OF BROKEN FOREARM BONE ON SMALL FINGER SIDE AT ELBOW WITH MANIPULATION,Outpatient,Line,923.0,923.0,577.45,577.45,577.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.45,,,,,,,,,,
24675,CLOSED TREATMENT OF BROKEN FOREARM BONE ON SMALL FINGER SIDE AT ELBOW WITH MANIPULATION,Outpatient,Package,8518.05,8518.05,577.45,577.45,577.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.45,,,,,,,,,,
24685,TREATMENT OF BROKEN FOREARM BONE ON SMALL FINGER SIDE AT ELBOW,Outpatient,Line,15850.1,15850.1,5241.41,10159.75,7700.58,,,,,,10159.75,,,,,5241.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24685,TREATMENT OF BROKEN FOREARM BONE ON SMALL FINGER SIDE AT ELBOW,Outpatient,Package,16165.26,16165.26,5241.41,10159.75,7700.58,,,,,,10159.75,,,,,5241.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25000,INCISION OR THE TENDON COVERING ON THE TOP SIDE OF THE WRIST,Outpatient,Line,3399.6,3399.6,416.29,6050.0,3713.44,,,4822.0,4822.0,,5598.97,6050.0,,,,3931.06,,,,,2154.39,6017.59,,,4857.0,,,,,,1070.94,,416.29,,,,,,,,,,,,,,,2563.5,,,2257.58,,
25000,INCISION OR THE TENDON COVERING ON THE TOP SIDE OF THE WRIST,Outpatient,Package,3399.6,3399.6,416.29,6050.0,3713.44,,,4822.0,4822.0,,5598.97,6050.0,,,,3931.06,,,,,2154.39,6017.59,,,4857.0,,,,,,1070.94,,416.29,,,,,,,,,,,,,,,2563.5,,,2257.58,,
25020,"INCISION OF TISSUE OF FOREARM AND/OR WRIST MUSCLE COMPARTMENT ON ONE SIDE OF THE FOREARM TO RELIEVE PRESSURE, WITHOUT REMOVAL OF TISSUE",Outpatient,Line,4338.4,4338.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25020,"INCISION OF TISSUE OF FOREARM AND/OR WRIST MUSCLE COMPARTMENT ON ONE SIDE OF THE FOREARM TO RELIEVE PRESSURE, WITHOUT REMOVAL OF TISSUE",Outpatient,Package,4338.4,4338.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25071,"REMOVAL OF GROWTH UNDER SKIN OF FOREARM OR WRIST, 3.0 CM OR MORE",Outpatient,Line,4753.18,4753.18,1512.5,2199.73,1811.88,,,,,,1512.5,,,,,,,,,,,,,,,,,,,,2199.73,,,,,1918.94,,1616.33,,,,,,,,,,,,,,,
25071,"REMOVAL OF GROWTH UNDER SKIN OF FOREARM OR WRIST, 3.0 CM OR MORE",Outpatient,Package,5078.18,5078.18,1512.5,2199.73,1811.88,,,,,,1512.5,,,,,,,,,,,,,,,,,,,,2199.73,,,,,1918.94,,1616.33,,,,,,,,,,,,,,,
25073,"REMOVAL OF GROWTH OF MUSCLE OF FOREARM OR WRIST, 3.0 CM OR MORE",Outpatient,Line,6046.14,6046.14,2836.5,6590.0,4402.83,,,,,,2836.5,3782.0,,,,,,,,,,,,,6590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25073,"REMOVAL OF GROWTH OF MUSCLE OF FOREARM OR WRIST, 3.0 CM OR MORE",Outpatient,Package,6046.14,6046.14,2836.5,6590.0,4402.83,,,,,,2836.5,3782.0,,,,,,,,,,,,,6590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25075,"REMOVAL OF GROWTH UNDER SKIN OF FOREARM OR WRIST, LESS THAN 3.0 CM",Outpatient,Line,3543.5,3543.5,5127.0,6118.0,5622.5,,,,6118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5127.0,,,,,
25075,"REMOVAL OF GROWTH UNDER SKIN OF FOREARM OR WRIST, LESS THAN 3.0 CM",Outpatient,Package,3543.5,3543.5,5127.0,6118.0,5622.5,,,,6118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5127.0,,,,,
25076,"REMOVAL OF GROWTH OF MUSCLE OF FOREARM OR WRIST, LESS THAN 3.0 CM",Outpatient,Line,8772.0,8772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25076,"REMOVAL OF GROWTH OF MUSCLE OF FOREARM OR WRIST, LESS THAN 3.0 CM",Outpatient,Package,9089.0,9089.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25111,REMOVAL OF FIRST CYST OF WRIST,Outpatient,Line,4610.87,4610.87,888.45,5755.0,3217.72,,,,,,5471.66,5755.0,,,,,,,,,888.45,,,,5192.67,,,,1923.9,,1479.92,,,,,,,,,,,2064.0,,,,,,4704.0,,,1479.92,,
25111,REMOVAL OF FIRST CYST OF WRIST,Outpatient,Package,4923.63,4923.63,888.45,5755.0,3217.72,,,,,,5471.66,5755.0,,,,,,,,,888.45,,,,5192.67,,,,1923.9,,1479.92,,,,,,,,,,,2064.0,,,,,,4704.0,,,1479.92,,
25112,REMOVAL OF RECURRENT CYST OF WRIST,Outpatient,Line,7929.33,7929.33,5270.0,5270.0,5270.0,,,,,,,,,,,,,,,,,,,,5270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25112,REMOVAL OF RECURRENT CYST OF WRIST,Outpatient,Package,7929.33,7929.33,5270.0,5270.0,5270.0,,,,,,,,,,,,,,,,,,,,5270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25115,EXTENSIVE REMOVAL OF GROWTH OF SOFT TISSUE STRUCTURES IN PALM SIDE OF WRIST,Outpatient,Line,2694.67,2694.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25115,EXTENSIVE REMOVAL OF GROWTH OF SOFT TISSUE STRUCTURES IN PALM SIDE OF WRIST,Outpatient,Package,4359.0,4359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25116,EXTENSIVE REMOVAL OF GROWTH OF SOFT TISSUE STRUCTURES IN TOP SIDE OF WRIST,Outpatient,Line,5719.0,5719.0,7219.0,7219.0,7219.0,,,,,,,,7219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25116,EXTENSIVE REMOVAL OF GROWTH OF SOFT TISSUE STRUCTURES IN TOP SIDE OF WRIST,Outpatient,Package,6156.0,6156.0,7219.0,7219.0,7219.0,,,,,,,,7219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25118,REMOVAL OF LINING OF TENDON COVERING OF WRIST,Outpatient,Line,3888.96,3888.96,1031.71,2268.75,1650.23,,,,,,2268.75,,,,,,,,,,1031.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25118,REMOVAL OF LINING OF TENDON COVERING OF WRIST,Outpatient,Package,4341.46,4341.46,1031.71,2268.75,1650.23,,,,,,2268.75,,,,,,,,,,1031.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25126,REMOVAL OF CYST OR GROWTH OF LOWER FOREARM BONE WITH BONE GRAFT,Outpatient,Line,11118.0,11118.0,2934.85,2934.85,2934.85,,,,,,,,,,,,,,,,,,,,,,,,2934.85,,,,,,,,,,,,,,,,,,,,,,,,
25126,REMOVAL OF CYST OR GROWTH OF LOWER FOREARM BONE WITH BONE GRAFT,Outpatient,Package,17273.0,17273.0,2934.85,2934.85,2934.85,,,,,,,,,,,,,,,,,,,,,,,,2934.85,,,,,,,,,,,,,,,,,,,,,,,,
25210,REMOVAL OF WRIST BONE,Outpatient,Line,3179.25,3179.25,2390.5,3782.0,3086.25,,,,,,,3782.0,,,,2390.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25210,REMOVAL OF WRIST BONE,Outpatient,Package,3179.25,3179.25,2390.5,3782.0,3086.25,,,,,,,3782.0,,,,2390.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25215,REMOVAL OF MULTIPLE WRIST BONES,Outpatient,Line,9184.08,9184.08,3253.24,3253.24,3253.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3253.24,,,,
25215,REMOVAL OF MULTIPLE WRIST BONES,Outpatient,Package,9184.08,9184.08,3253.24,3253.24,3253.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3253.24,,,,
25240,REMOVAL OR PARTIAL REMOVAL OF LOWER END OF FOREARM BONE ON SMALL FINGER SIDE AT WRIST,Outpatient,Line,6870.44,6870.44,7564.0,7564.0,7564.0,,,,,,7564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25240,REMOVAL OR PARTIAL REMOVAL OF LOWER END OF FOREARM BONE ON SMALL FINGER SIDE AT WRIST,Outpatient,Package,6870.44,6870.44,7564.0,7564.0,7564.0,,,,,,7564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25248,REMOVAL OF DEEP FOREIGN BODY IN FOREARM OR WRIST,Outpatient,Line,5642.67,5642.67,2257.58,2257.58,2257.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2257.58,,
25248,REMOVAL OF DEEP FOREIGN BODY IN FOREARM OR WRIST,Outpatient,Package,8464.0,8464.0,2257.58,2257.58,2257.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2257.58,,
25260,PRIMARY REPAIR OF TENDON OR MUSCLE OF PALM SIDE OF FOREARM OR WRIST,Outpatient,Line,4994.45,4994.45,1466.49,2570.87,2018.68,,,,,,,,,,,2570.87,,,,,,,,,,,,,,,1466.49,,,,,,,,,,,,,,,,,,,,,,
25260,PRIMARY REPAIR OF TENDON OR MUSCLE OF PALM SIDE OF FOREARM OR WRIST,Outpatient,Package,4994.45,4994.45,1466.49,2570.87,2018.68,,,,,,,,,,,2570.87,,,,,,,,,,,,,,,1466.49,,,,,,,,,,,,,,,,,,,,,,
25270,PRIMARY REPAIR OF TENDON OR MUSCLE OF TOP SIDE OF FOREARM OR WRIST,Outpatient,Line,2433.33,2433.33,3782.0,3782.0,3782.0,,,,,,,3782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25270,PRIMARY REPAIR OF TENDON OR MUSCLE OF TOP SIDE OF FOREARM OR WRIST,Outpatient,Package,2433.33,2433.33,3782.0,3782.0,3782.0,,,,,,,3782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25275,REPAIR OF FOREARM AND/OR WRIST TENDON COVERING WITH GRAFT,Outpatient,Line,3843.5,3843.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25275,REPAIR OF FOREARM AND/OR WRIST TENDON COVERING WITH GRAFT,Outpatient,Package,3843.5,3843.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25295,REMOVAL OF SCAR TISSUE TO RELEASE TENDON OF FOREARM OR WRIST,Outpatient,Line,3115.0,3115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25295,REMOVAL OF SCAR TISSUE TO RELEASE TENDON OF FOREARM OR WRIST,Outpatient,Package,6567.67,6567.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25310,RELOCATION OF TENDON OF FOREARM AND/OR WRIST,Outpatient,Line,6156.86,6156.86,2352.0,3782.0,2899.17,,,,,,3782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2352.0,,,2563.5,,,,,
25310,RELOCATION OF TENDON OF FOREARM AND/OR WRIST,Outpatient,Package,6156.86,6156.86,2352.0,3782.0,2899.17,,,,,,3782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2352.0,,,2563.5,,,,,
25320,RECONSTRUCTION OF WRIST JOINT,Outpatient,Line,10798.32,10798.32,8764.0,8764.0,8764.0,,,,,,,,,,,,,,,,,,,,8764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25320,RECONSTRUCTION OF WRIST JOINT,Outpatient,Package,10798.32,10798.32,8764.0,8764.0,8764.0,,,,,,,,,,,,,,,,,,,,8764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25337,REPAIR OF TENDONS OF OUTER FOREARM AT WRIST JOINT,Outpatient,Line,5418.0,5418.0,9784.0,9784.0,9784.0,,,,,,9784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25337,REPAIR OF TENDONS OF OUTER FOREARM AT WRIST JOINT,Outpatient,Package,11288.7,11288.7,9784.0,9784.0,9784.0,,,,,,9784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25400,REPAIR NON-HEALED FRACTURE OF FOREARM BONE,Outpatient,Line,16504.4,16504.4,2556.63,2556.63,2556.63,,,,,,,,,,,,,,,,,,,,,,,,,,2556.63,,,,,,,,,,,,,,,,,,,,2556.63,,
25400,REPAIR NON-HEALED FRACTURE OF FOREARM BONE,Outpatient,Package,16894.37,16894.37,2556.63,2556.63,2556.63,,,,,,,,,,,,,,,,,,,,,,,,,,2556.63,,,,,,,,,,,,,,,,,,,,2556.63,,
25405,REPAIR NON-HEALED FRACTURE OF FOREARM BONE WITH PATIENT-DERIVED BONE GRAFT,Outpatient,Line,17744.67,17744.67,7195.4,7195.4,7195.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7195.4,,,,,,
25405,REPAIR NON-HEALED FRACTURE OF FOREARM BONE WITH PATIENT-DERIVED BONE GRAFT,Outpatient,Package,18118.5,18118.5,7195.4,7195.4,7195.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7195.4,,,,,,
25440,"REPAIR OF NON-HEALED WRIST BONE, SCAPHOID OR NAVICULAR AT THE BASE OF THE THUMB",Outpatient,Line,16603.67,16603.67,9784.0,10285.0,10034.5,,,,,,9784.0,10285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25440,"REPAIR OF NON-HEALED WRIST BONE, SCAPHOID OR NAVICULAR AT THE BASE OF THE THUMB",Outpatient,Package,16603.67,16603.67,9784.0,10285.0,10034.5,,,,,,9784.0,10285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
